browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,medical_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000189,240,3:30,hinet.net',Yelets,2020-01-17,5,24,0,1,10,Refferal,linkedin.com,firefox,mobile,apple,error: Field 'devicedevicecategory' not found,loan,9,316-328-1516,gold,female,0,36513.66,married,car,no,own,no,plumber,350,60,65,13,1,1,Pittsburgh,56,business,temporary,standard,4/10/2019,15304,34783,75358,86088,20864,34677,33363,61628,79856,74494,52630,12896,7,10,5,5,4,10,10,9,3,9,2,9,21375,hospital,others,6840888,36,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,146043,8303650.0,1.0,,,,,,,,,,137759.0,70.0,9/3/2019,suzuki,Simonis Group,Suâ€™ao,4541.0,,,,,,,,,,,,330303.0,34.0,11/15/2019,5761.0,hospital,665401.0,95.0,3/15/2019,195536.0,food,,,,,,,,,,,,,,,,,,,,,,,3/12/2020,557403.0,62.0,,,,11/9/2019,464272.0,71.0,9/13/2019,467932.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal Expense Coverage Living Expense Coverage,34432.0,Legal Expense Coverage Living Expense Coverage,10.0,type1,280391.0,5.0,148291.0,Personal Accident cover,122590.0,Critical illness cover,4.0,type1,5405243.0,7.0,2.0,1.0,538464.0
1000329,364,20:58,comcastbusiness.net',Göteborg,2020-02-16,4,18,1,1,9,Refferal,linkedin.com,opera,laptop,apple,error: Field 'devicedevicecategory' not found,loan,4,647-943-9092,silver,female,3,70922.04,unmarried,bike,no,own,no,unskilled_labour,432,90,71,94,14,0,Radenka,52,business,permanent,standard,6/9/2019,93780,39293,93220,38323,20551,67982,75639,84028,79625,60359,36963,18933,9,8,2,2,4,6,6,10,4,2,2,8,22182,tech,leisure,2199468,36,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,4305524.0,1.5,126.0,1717950.0,,,,,8093067.0,3.0,161.0,649509,,,6467216.0,5.0,,,,,,,,512963.0,19.0,7/25/2019,yamaha,"Reinger, Willms and Runte",Huangqiao,9134.0,98757.0,39.0,10/24/2019,honda,Pollich LLC,Bundibugyo,3881.0,202240.0,82.0,12/2/2019,49.0,27008.0,69.0,9/23/2019,3056.0,travel,,,,,,,,,,,,,,131409.0,10.0,10/8/2019,8197.0,,,,,,2/19/2020,994121.0,41.0,food,others,,,,12/23/2019,846657.0,42.0,3/27/2019,321271.0,34.0,4/29/2019,488400.0,22.0,international,76175.0,Delayed Lost Baggage Coverage,3.0,,2085947.0,8.0,4.0,1.0,2237581.0,,,,,,,,,,Third Party Liability Coverage,93626.0,Strike Coverage,2.0,type3,137635.0,3.0,Car,4117787.0,,,,,,,,,Maternity Cover,17796.0,Critical illness cover,5.0,type1,3345211.0,12.0,2.0,2.0,5774474.0
1000143,376,18:05,comcastbusiness.net',Botshabelo,2020-02-05,4,1,0,1,10,Affiliates,youtube.com,chromium,laptop,samsung,error: Field 'devicedevicecategory' not found,deposits,10,614-382-1950,gold,male,5,28071.31,unmarried,bike,yes,own,yes,plumber,253,42,31,27,4,1,Wattala,36,business,temporary,gold,4/1/2019,26646,88053,69493,95792,84325,14826,91785,60990,42722,63161,88476,23594,3,6,6,3,3,9,5,3,4,10,6,3,20003,hobby,tech,5881625,34,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,5186663.0,6.0,200.0,1684871.0,6463545.0,2.5,75.0,631775.0,3898769.0,3.0,168.0,404226,5785623.0,1.0,,,507281.0,37.0,10/26/2019,tvs,Koelpin LLC,Giá»“ng Riá»ng,7290.0,,,,,,,,72486.0,67.0,1/16/2020,maruti,"Eichmann, Skiles and Pfeffer",PhÃ¹ CÃ¡t,5269.0,360442.0,92.0,5/10/2019,55.0,,,,,,711355.0,69.0,4/27/2019,494067.0,IT,672612.0,76.0,5/12/2019,4728.0,other electronics,"Hermiston, Stracke and Leffler",Praia da Barra,samsung,657154.0,14.0,11/21/2019,1282.0,,,,,,1/10/2020,362342.0,61.0,food,others,,,,,,,10/27/2019,649726.0,90.0,1/4/2020,365514.0,68.0,,,,,,,,,,,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,433486.0,Ancillary Deductible Coverage,1.0,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,9052062.0,12.0,Apartment,4708318.0,,,,,,,,,,Accidental Death Coverage,16627.0,Medical Coverage,7.0,type1,424935.0,4.0,190469.0,,,,,,,,,,
1000201,42,23:21,hinet.net',Nové Město pod Smrkem,2020-01-20,1,48,0,1,6,Refferal,youtube.com,firefox,laptop,apple,error: Field 'devicedevicecategory' not found,credit_card,5,358-108-2810,gold,male,1,87834.59,married,bike,yes,rented,yes,driver,372,46,2,85,9,0,Thiais,30,employed,permanent,standard,5/21/2019,97569,38953,15158,34622,13934,10886,64683,85944,35148,60679,36880,56089,5,10,5,3,7,6,4,3,4,7,6,3,26854,hobby,hobby,2200226,11,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,,,,,,,,,8255705.0,5.0,52.0,432399,,,3386303.0,4.5,,,,,,,,504112.0,57.0,4/20/2019,suzuki,"Fay, Stokes and Schumm",Dayong,6231.0,,,,,,,,,,,,,,,,,945507.0,100.0,6/3/2019,653160.0,trade,499729.0,32.0,4/30/2019,3679.0,other electronics,Flatley Group,Espinosa,apple,,,,,10/3/2019,372108.0,69.0,others,food,11/28/2019,820221.0,26.0,travel,leisure,,,,,,,1/29/2020,437025.0,7.0,7/21/2019,942107.0,79.0,international,25740.0,Bail bond Coverage,4.0,Hazardous Sports Coverage,2664679.0,12.0,1.0,1.0,4470909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000030,106,0:07,att.net',El Puerto,2020-02-13,3,85,1,1,7,Paid,linkedin.com,edge,laptop,lenovo,error: Field 'devicedevicecategory' not found,deposits,2,485-468-9517,gold,female,5,25176.16,married,car,no,rented,yes,teacher,748,32,47,97,13,1,La Huaca,29,business,temporary,gold,3/22/2019,71145,33681,31913,42263,94106,31751,95303,15824,10963,37844,54188,59858,5,6,3,6,2,3,2,3,4,8,5,8,22771,tech,leisure,7879670,12,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,9684473.0,4.0,156.0,1180547.0,,,,,4360574.0,1.5,176.0,385630,,,4047250.0,4.0,481942.0,69.0,5/15/2019,duke,"Runte, Pouros and Jaskolski",FerreÃ±afe,7727.0,802164.0,56.0,3/24/2019,duke,Ferry-Shanahan,Uppsala,6878.0,,,,,,,,151907.0,45.0,1/5/2020,25.0,226553.0,43.0,5/4/2019,4054.0,hospital,,,,,,381721.0,68.0,5/6/2019,7328.0,other electronics,Ledner-Wintheiser,Shiraz,apple,662189.0,24.0,9/5/2019,6477.0,4/24/2019,762800.0,67.0,tech,travel,9/30/2019,990909.0,52.0,leisure,leisure,,,,,,,,,,,,,,,,,,,,,,,,203399.0,Accident Coverage,3.0,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,6699000.0,1.0,Villa,2786772.0,Breakdown Coverage,35933.0,Third Party Property Damage Coverage,2.0,type1,640968.0,3.0,Car,9955297.0,,,,,,,,,Hospital cash,147109.0,Personal Accident cover,4.0,type3,5315923.0,1.0,3.0,1.0,5613197.0
1000381,236,11:04,att.net',Pavshino,2020-01-15,5,99,0,0,7,Affiliates,google.com,opera,laptop,lenovo,error: Field 'devicedevicecategory' not found,deposits,5,870-940-3108,silver,male,1,97514.65,married,bike,yes,own,no,driver,255,89,12,22,15,0,Alegria,34,employed,permanent,gold,3/30/2019,86961,49701,56364,91502,86046,39001,38803,35923,31591,63190,50401,41825,10,4,5,5,3,6,3,1,7,2,2,8,24229,leisure,hobby,124796,95,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,9568450.0,1.0,61.0,69113.0,,,,,430996.0,1.0,163.0,369573,,,,,,,,,,,,156587.0,33.0,2/3/2020,yamaha,"Rippin, Friesen and Glover",Jiaowei,8676.0,16529.0,37.0,5/29/2019,hyundai,"Dooley, Rowe and Hamill",PaÃ´y PÃªt,2814.0,,,,,274574.0,57.0,4/10/2019,7351.0,hospital,,,,,,782098.0,98.0,1/17/2020,1595.0,mobile,Hand and Sons,Hutang,samsung,,,,,6/23/2019,582157.0,92.0,travel,tech,,,,,,,,,6/16/2019,549308.0,74.0,9/15/2019,200216.0,80.0,,,,domestic,33469.0,Lost Passport Coverage,3.0,Hazardous Sports Coverage,1617008.0,10.0,4.0,2.0,4276772.0,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,123566.0,Alternative Accommodation Coverage,1.0,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,1848472.0,1.0,Apartment,3870190.0,Emergency Medical Coverage,31938.0,Third Party Liability Coverage,1.0,type5,444615.0,10.0,Car,2916816.0,,61432.0,Lost Passport Coverage,8.0,type3,459798.0,4.0,146568.0,,,,,,,,,,
1000284,351,22:06,verizon.net',San Diego,2020-01-02,2,57,1,0,10,Direct,youtube.com,brave,mobile,micromax,error: Field 'devicedevicecategory' not found,insurance,4,611-353-8767,gold,male,4,96599.7,married,car,yes,own,no,engineer,801,6,4,41,13,1,Karang Tengah,56,employed,permanent,standard,5/1/2019,78296,61245,24110,59470,26444,48410,86634,56833,25720,95656,66031,95571,1,10,5,3,8,2,5,3,7,8,3,4,28494,travel,hospital,4917530,34,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,,,,,8962916.0,2.5,2.0,1277974.0,17538.0,1.5,149.0,1859934,1612067.0,2.0,,,,,,,,,,738907.0,87.0,5/7/2019,duke,Davis-Goldner,Dongbei,5324.0,20475.0,44.0,6/27/2019,honda,"Jast, Krajcik and Harber",Borisova Griva,2279.0,,,,,,,,,,674087.0,96.0,1/7/2020,70821.0,IT,194737.0,98.0,11/12/2019,3066.0,mobile,Frami Group,LoutrÃ³s,redmi,,,,,,,,,,,,,,,1/11/2020,197506.0,68.0,11/2/2019,648899.0,79.0,5/8/2019,546791.0,13.0,,,,international,17622.0,Dental Coverage,3.0,Legal Expense Coverage,3151191.0,5.0,4.0,1.0,4583498.0,,659609.0,Alternative Accommodation Coverage,2.0,Building Damage Coverage,4318687.0,9.0,Apartment,9211600.0,Electronic Equipment Coverage,27266.0,Breakdown Coverage,1.0,type1,815172.0,10.0,Motorbike,4578008.0,,,,,,,,,Critical illness cover,117551.0,Maternity Cover,9.0,type5,2932999.0,4.0,4.0,1.0,3594530.0
1000021,168,9:39,att.net',Cutral-Có,2020-01-03,3,41,0,1,8,Refferal,facebook.com,safari,mobile,samsung,error: Field 'devicedevicecategory' not found,loan,7,658-971-1216,gold,male,4,81078.47,unmarried,car,no,rented,no,teacher,360,72,79,79,4,0,Emiliano Zapata,48,business,permanent,standard,6/8/2019,72832,10651,91641,40902,41811,16978,32633,86656,30081,75576,55566,70091,8,2,5,5,1,2,8,1,1,10,3,3,20351,food,travel,9727683,66,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,516885,,,7096912.0,2.5,57599.0,69.0,1/23/2020,tvs,Fritsch-Cronin,Pingshan,8171.0,227272.0,58.0,5/23/2019,yamaha,Metz Inc,Altan-Ovoo,6029.0,33085.0,26.0,3/14/2019,tata,"Pouros, Harvey and Ledner",BÅ«sh,6609.0,696470.0,24.0,11/9/2019,90.0,,,,,,776110.0,57.0,2/24/2020,873502.0,food,,,,,,,,,,,,,11/21/2019,687856.0,64.0,hobby,travel,,,,,,,,,,,,4/28/2019,26151.0,60.0,,,,,,,,,,,,,,Accident Coverage,355095.0,Tenant Liability Coverage,2.0,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,5441218.0,5.0,Villa,7348413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000371,142,12:01,verizon.net',Jiangyi,2020-01-13,5,51,1,0,10,Social,youtube.com,chrome,laptop,samsung,error: Field 'devicedevicecategory' not found,insurance,2,854-343-0508,gold,female,3,90606.95,married,car,no,rented,no,unskilled_labour,428,32,98,46,12,0,San Miguel de Cauri,54,business,temporary,gold,3/19/2019,33883,71187,72554,97812,69453,92620,73817,77374,30680,32548,99308,66519,8,1,2,10,5,10,3,9,2,2,6,7,27974,food,food,9745759,54,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,8048415.0,1.5,69.0,230015.0,,,,,,,,1649927,8918628.0,2.5,,,,,,,,,,,,,,,,,57683.0,45.0,1/12/2020,hyundai,"Casper, Waters and Keeling",Venlo,8075.0,296926.0,54.0,12/31/2019,28.0,660529.0,43.0,1/4/2020,8848.0,hospital,,,,,,,,,,,,,,,,,,,,,,,8/10/2019,333657.0,54.0,others,others,9/23/2019,942336.0,81.0,,,,11/21/2019,560517.0,13.0,,,,,,,,,,,,,,,,,,,,,,,Accident Coverage,67147.0,Windscreen Damage Coverage,4.0,type1,161073.0,4.0,Motorbike,8483885.0,,,,,,,,,,,,,,,,,,
1000049,124,13:36,verizon.net',Khadan Khāk,2020-01-10,1,1,0,1,8,Direct,youtube.com,safari,mobile,micromax,error: Field 'devicedevicecategory' not found,deposits,9,588-949-1100,gold,male,4,14685.12,unmarried,car,no,own,yes,engineer,614,26,18,31,2,1,Ābyek,31,employed,permanent,gold,4/6/2019,79764,38695,40081,51477,36698,17394,64417,55432,88050,37814,85161,11899,4,8,10,8,2,6,6,8,9,8,3,8,23369,leisure,hospital,1732141,62,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,7392436.0,1.5,151.0,1490846.0,,,,,,,,1310532,937573.0,5.5,,,,,,,,,,374369.0,18.0,10/30/2019,yamaha,Champlin-Wuckert,TromsÃ¸,5316.0,,,,,,,,,,,,983555.0,29.0,8/21/2019,8319.0,hospital,,,,,,536804.0,79.0,12/12/2019,6537.0,other electronics,Nitzsche-Christiansen,San Pedro Pinula,samsung,,,,,10/25/2019,340362.0,66.0,others,leisure,10/20/2019,858710.0,19.0,hobby,leisure,,,,12/9/2019,702168.0,84.0,,,,,,,,,,,,,,,,,Basic Deductible Coverage Open Content Coverage,342481.0,,1.0,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,2089782.0,9.0,Villa,6181555.0,Permanent Total Disability Coverage,49408.0,Accident Coverage,3.0,type4,768555.0,2.0,Motorbike,3626999.0,,,,,,,,,,,,,,,,,,
1000182,235,22:43,comcast.net',Tríkeri,2020-02-07,3,100,1,0,10,Social,youtube.com,chrome,tablet,micromax,error: Field 'devicedevicecategory' not found,insurance,7,919-899-8684,gold,female,5,17000.49,married,bike,no,rented,yes,engineer,706,83,43,70,10,1,Shuanglong,43,employed,temporary,standard,3/7/2019,48274,91669,72969,30413,25098,91910,68271,70863,83301,13278,12154,43207,2,10,1,7,7,10,7,9,10,10,10,10,21115,hospital,travel,8100822,29,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,3609998.0,0.5,178.0,926251.0,1875075.0,6.0,114.0,1363206.0,3333022.0,0.5,40.0,61627,,,,,,,,,,,,115182.0,95.0,9/16/2019,duke,"Rohan, Mitchell and Renner",Juncheng,9068.0,,,,,,,,459535.0,97.0,6/22/2019,15.0,840364.0,90.0,3/6/2020,2725.0,hospital,879177.0,25.0,5/8/2019,67630.0,travel,,,,,,,,,361542.0,98.0,8/27/2019,4004.0,,,,,,11/10/2019,762064.0,81.0,leisure,leisure,4/2/2019,205735.0,32.0,1/23/2020,35004.0,46.0,,,,9/5/2019,255379.0,22.0,,,,,,,,,,,,533365.0,,1.0,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,2010197.0,10.0,Apartment,1311586.0,,,,,,,,,,Accidental Death Coverage,89024.0,Legal Expense Coverage Living Expense Coverage,4.0,type2,477563.0,11.0,89205.0,Personal Accident cover,63840.0,Hospital cash,9.0,type2,5493412.0,9.0,2.0,2.0,8458233.0
1000152,15,3:49,comcastbusiness.net',Sundbyberg,2020-01-10,3,16,1,1,5,Direct,facebook.com,UC browser,mobile,lenovo,error: Field 'devicedevicecategory' not found,loan,4,680-756-5739,gold,male,5,21730.72,married,car,no,rented,no,teacher,321,59,35,73,3,1,Lao Suea Kok,52,business,permanent,standard,3/15/2019,39558,58493,73498,15330,73285,85430,87489,75515,65561,37228,42701,62714,9,2,1,1,3,8,9,7,8,6,5,1,28431,hospital,tech,6635210,13,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,,,,,,,,,,,1837303,2984140.0,0.5,,,386122.0,88.0,10/10/2019,yamaha,Stoltenberg-Mills,Metsamor,4950.0,110319.0,18.0,1/1/2020,yamaha,Kautzer-Kling,Banjar Kertasari,9373.0,33626.0,43.0,11/29/2019,maruti,Turcotte and Sons,Bairro dos Marinheiros,769.0,,,,,,,,,,,,,,,501690.0,26.0,2/13/2020,2173.0,mobile,Dicki-Wilderman,Strawberry Hills,apple,66649.0,91.0,2/6/2020,8828.0,6/19/2019,318194.0,86.0,hobby,others,,,,,,,,,,,,3/2/2020,464390.0,87.0,,,,,,,,,,,,,,,,,,,,,,,Life Coverage PassengersFull Loss Damage Coverage,45389.0,First Aid Expenses Coverage Legal Expense Coverage,3.0,type5,298511.0,10.0,Motorbike,1948253.0,Legal Expense Coverage Living Expense Coverage,46857.0,Medical Coverage,7.0,type1,294398.0,6.0,293097.0,Personal Accident cover,123775.0,Hospital cash,5.0,type5,3862961.0,5.0,2.0,2.0,4171350.0
1000380,595,5:50,comcast.net',Cililitan,2020-01-04,2,92,1,1,6,Direct,youtube.com,firefox,mobile,samsung,error: Field 'devicedevicecategory' not found,loan,8,959-647-0972,gold,male,1,76936.84,unmarried,car,yes,own,no,pilot,658,69,51,75,13,0,Talalora,51,employed,permanent,gold,6/24/2019,34215,70166,23248,55251,63864,23787,82406,88311,72816,21262,97535,59411,6,7,8,7,1,2,7,7,4,8,3,1,25661,food,hospital,865700,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,,,,,,,,,,,,1426872,,,9478062.0,2.5,,,,,,,,849327.0,67.0,9/12/2019,duke,Block-O'Kon,Ð§ÐµÐ³Ñ€Ð°Ð½Ðµ,3568.0,18560.0,27.0,12/31/2019,maruti,Hauck and Sons,LabÃ¨ge,8044.0,,,,,,,,,,,,,,,,,,,,,,,61652.0,28.0,2/29/2020,5719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal Expense Coverage Living Expense Coverage,85826.0,Accidental Death Coverage,10.0,type5,169644.0,12.0,148824.0,,,,,,,,,,
1000337,174,23:16,cox.net',Santa Maria do Souto,2020-02-21,2,85,0,0,8,Display,youtube.com,opera,laptop,samsung,error: Field 'devicedevicecategory' not found,accounts,4,378-585-9187,silver,female,2,93891.93,married,bike,yes,own,no,teacher,829,90,40,56,2,0,Ramiriquí,34,business,permanent,standard,6/11/2019,71321,82105,18899,72167,23929,30360,90314,79664,11857,31081,26201,88164,8,4,2,10,2,10,2,10,2,3,5,7,26853,food,tech,8598540,59,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,,,,,8495963.0,0.5,3.0,1489560.0,,,,1583602,,,5071924.0,4.5,,,,,,,,,,,,,,,,,,,,,,381057.0,10.0,5/17/2019,81.0,331744.0,97.0,10/9/2019,2002.0,electronics,824045.0,12.0,8/14/2019,507533.0,trade,510171.0,53.0,12/1/2019,5148.0,laptops,Kuphal Group,San Isidro,redmi,549147.0,68.0,5/6/2019,4548.0,,,,,,,,,,,,,,2/29/2020,972597.0,71.0,11/29/2019,930817.0,11.0,,,,,,,,,,,,,,,,,,,,,,,Strike Coverage,11193.0,Electronic Equipment Coverage,4.0,type1,816389.0,6.0,Motorbike,7841098.0,Personal Accident Coverage,41144.0,Legal Expense Coverage Living Expense Coverage,8.0,type5,160195.0,2.0,79756.0,Personal Accident cover,126991.0,Hospital cash,5.0,type3,4249568.0,8.0,1.0,2.0,3853568.0
1000136,60,12:11,verizon.net',Guji,2020-02-03,2,72,1,0,5,Display,linkedin.com,opera,mobile,samsung,error: Field 'devicedevicecategory' not found,accounts,2,590-173-5447,gold,male,0,54300.52,married,car,yes,rented,no,engineer,487,67,64,63,9,1,Kantyshevo,26,employed,temporary,gold,6/26/2019,28587,86312,30115,88778,26575,29548,29159,24813,41398,94549,50451,23773,9,8,8,5,7,7,9,1,2,7,9,2,23271,hospital,hospital,6023315,82,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,,,,,2307189.0,4.5,29.0,1282803.0,7266707.0,5.0,45.0,1644207,,,9270473.0,0.5,,,,,,,,,,,,,,,49736.0,13.0,9/26/2019,hyundai,Osinski and Sons,Gaoyan,3859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/27/2020,346385.0,45.0,,,,1/25/2020,351913.0,4.0,,,,,,,,,,,,,,Building Damage Coverage,212449.0,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,2.0,Ancillary Deductible Coverage,6522532.0,11.0,Apartment,9456400.0,Emergency Medical Coverage,88524.0,Off Road Coverage,3.0,type5,667630.0,5.0,Motorbike,7690703.0,,,,,,,,,Hospital cash,36364.0,Personal Accident cover,7.0,type3,9220518.0,1.0,2.0,2.0,5634502.0
