browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,education_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000247,56,14:33,att.net',Örnsköldsvik,2020-01-29,1,86,0,1,9,Refferal,youtube.com,edge,tablet,apple,error: Field 'devicedevicecategory' not found,deposits,5,125-945-3309,silver,male,1,12372.12,married,bike,no,rented,no,pilot,559,21,4,64,4,0,Qīrah,31,business,permanent,standard,4/23/2019,81171,36622,77270,12402,24093,91335,38040,23130,80594,40939,36137,85348,9,6,9,2,4,7,8,4,8,8,3,1,27240,hobby,others,1305407,53,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5953983,0.5,122,1135019,4845543,2.5,150,453471,6432715,5,198,1249423,7770136,3.5,9765168,4.5,407839,66,5/26/2019,duke,Schuster Group,Turmi,1658,248559,80,5/17/2019,duke,Simonis and Sons,Campo Grande,8044,36787,46,1/11/2020,tata,Hodkiewicz Inc,Velikiy Ustyug,3562,854309,24,9/15/2019,32,557171,83,1/13/2020,3105,electronics,443674,43,4/13/2019,684433,IT,502795,39,3/13/2020,1208,mobile,"Mueller, Gaylord and Runolfsson",ZbÄ…szynek,samsung,408746,29,9/20/2019,9917,1/23/2020,30048,53,tech,hobby,12/13/2019,55098,29,food,food,6/3/2019,143169,12,12/26/2019,703985,72,9/4/2019,216537,17,6/20/2019,673288,5,domestic,13234,Personal Accident Coverage,4,Bail bond Coverage,1994370,5,1,2,1796527,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,604373,Ancillary Deductible Coverage,2,Alternative Accommodation Coverage,9161538,12,Apartment,7686297,Third Party Property Damage Coverage,10705,Fire Coverage Limit,3,type1,157124,11,Car,5372079,Lost Passport Coverage,27496,,9,type2,200597,8,278660,Critical illness cover,19649,Maternity Cover,3,type1,8041209,3,2,1,231469
1000273,148,4:56,hinet.net',Amagarapati,2020-02-29,3,64,1,1,8,Direct,youtube.com,opera,laptop,micromax,error: Field 'devicedevicecategory' not found,accounts,10,820-395-4704,gold,male,3,81142.99,unmarried,car,yes,rented,no,nurse,378,29,73,87,8,0,Kamina,40,employed,temporary,gold,4/25/2019,30886,59070,76208,96119,89251,91540,50078,61046,43259,68529,59847,84950,2,6,9,4,9,9,2,7,4,5,3,4,21564,others,others,8276798,84,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2333600,5.5,92,1955821,1990158,3.5,198,1696936,3515026,1.5,76,1743565,6640281,2,9081064,3,217378,92,8/23/2019,tvs,Bailey-Bosco,Dazaifu,8251,398691,82,9/17/2019,duke,Renner Inc,Gaxung,6878,47216,83,1/6/2020,tata,Crooks LLC,Xinhua,2701,88566,22,5/22/2019,85,211994,81,12/4/2019,3530,hospital,639874,68,4/3/2019,45827,food,773571,89,1/10/2020,2059,mobile,Goodwin-Grant,FirminÃ³polis,huwaei,529613,59,11/14/2019,6963,5/25/2019,667880,40,food,food,4/13/2019,620317,80,travel,tech,10/15/2019,619935,15,10/22/2019,785806,58,9/9/2019,437283,2,6/3/2019,939656,76,domestic,88614,Piste Closure Coverage,4,Delayed Lost Baggage Coverage,4684056,10,2,2,2009693,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,609085,Tenant Liability Coverage,5,,2449476,11,Villa,8837386,Strike Coverage,31014,First Aid Expenses Coverage Legal Expense Coverage,4,type1,585383,3,Car,4464493,Accidental Death Coverage,74423,Personal Accident Coverage,8,type1,58519,7,195047,Personal Accident cover,99899,Personal Accident cover,3,type5,1923447,9,2,2,6951817
1000252,358,5:12,att.net',Kyaka,2020-01-03,4,100,0,0,5,Direct,youtube.com,safari,mobile,apple,error: Field 'devicedevicecategory' not found,accounts,4,126-247-6888,gold,female,3,40955.12,unmarried,car,yes,own,yes,technicians,250,79,48,87,8,1,Santa Rita,42,business,permanent,gold,5/31/2019,17612,19556,27234,77143,67644,32711,66763,10274,85052,15740,96373,90812,2,9,2,4,9,3,2,8,7,9,5,6,22855,others,tech,1070771,60,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,4809606,0.5,134,356669,129146,0.5,193,445816,9244626,2,98,1954078,5817674,4.5,4983705,3.5,908513,25,11/3/2019,tvs,Harris-Kunde,Nai Harn,3626,96689,14,8/23/2019,yamaha,Botsford and Sons,Rivesaltes,8031,99204,41,10/23/2019,honda,White Inc,Drammen,3549,626494,23,5/4/2019,96,892321,19,3/12/2020,2292,electronics,640972,18,1/15/2020,751077,trade,350116,86,7/2/2019,1830,mobile,Spinka-Weissnat,Serpukhov,motorolla,498035,38,10/23/2019,7396,4/27/2019,389110,11,others,hobby,11/29/2019,395573,61,food,travel,9/27/2019,382919,65,7/19/2019,493668,25,1/4/2020,362648,44,1/18/2020,13230,3,international,86011,Dental Coverage,5,,4526925,6,2,1,1686402,Legal Expense Coverage Living Away Coverage,197122,Domestic help Coverage,1,Domestic help Coverage,4181630,3,Villa,4169900,First Aid Expenses Coverage Legal Expense Coverage,84928,Emergency Medical Coverage,2,type5,488807,11,Motorbike,5931329,Personal Accident Coverage,70597,Lost Passport Coverage,4,type3,179393,8,85490,Personal Accident cover,114411,Hospital cash,6,type5,2170573,7,3,2,6253395
1000045,248,22:21,hinet.net',Le Puy-en-Velay,2020-02-09,3,57,1,0,6,Refferal,facebook.com,firefox,laptop,micromax,error: Field 'devicedevicecategory' not found,deposits,5,623-154-9622,gold,female,3,12642.45,married,bike,no,own,yes,shop_owner,320,30,74,6,15,0,Kibingo,47,business,permanent,gold,5/25/2019,93600,51255,72222,98156,26121,36532,69214,34799,91733,96340,59792,74638,4,3,8,4,4,5,7,5,2,4,10,7,24425,hobby,leisure,155151,53,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8647565,2.5,50,1820591,3301025,5.5,84,1027376,8772257,2.5,122,1686867,6347759,3.5,2790194,3.5,33064,56,1/16/2020,yamaha,Walker and Sons,JÃ¤rna,2561,513095,88,12/12/2019,suzuki,"Bartoletti, Reynolds and Kuhn",Kitamilo,8680,59569,62,5/25/2019,maruti,Ward Group,Mambulo,3293,883192,20,2/9/2020,66,712992,46,11/5/2019,4249,hospital,874626,90,2/4/2020,894875,IT,292445,83,12/11/2019,4267,mobile,Schneider Group,Sitularang Landeuh,redmi,953183,52,10/12/2019,9628,1/6/2020,944591,35,tech,others,8/13/2019,673383,84,travel,travel,2/20/2020,303061,95,8/13/2019,806033,14,10/10/2019,526313,17,3/13/2020,450897,93,international,44327,Delayed Flight Cancellation Coverage,1,Accidental Death Avalanche Closure,2869448,12,4,1,4884038,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,816391,Tenant Liability Coverage,5,Building Damage Coverage,3227836,4,Apartment,9554492,Permanent Total Disability Coverage,87014,Fire Coverage Limit,4,type3,162006,7,Car,9838977,,55999,Personal Accident Coverage,9,type5,281195,4,209110,Personal Accident cover,107821,Personal Accident cover,2,type3,4646090,7,1,2,8788067
1000149,512,10:12,hinet.net',Pitogo,2020-01-23,1,24,1,1,7,Paid,linkedin.com,safari,tablet,samsung,error: Field 'devicedevicecategory' not found,deposits,10,928-773-2437,gold,female,2,12514.57,unmarried,bike,yes,rented,no,driver,435,65,64,26,8,1,Anaheim,55,employed,temporary,gold,5/11/2019,81202,29350,15086,46587,47071,24773,96767,61910,44010,74624,26536,97038,2,4,1,6,2,4,3,2,5,8,10,9,24495,food,travel,8218641,20,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,338096,4.5,143,446671,2867557,2.5,190,496259,3571234,1,187,552574,1867819,6,4763599,5.5,595942,43,8/4/2019,yamaha,"Monahan, Mosciski and Torp",Dashahe,7534,628805,48,9/6/2019,suzuki,Schowalter-Blanda,Bergen,6600,40841,15,6/29/2019,honda,Wintheiser Group,PÃ¡chni,793,138561,24,3/29/2019,82,850690,32,8/11/2019,9097,hospital,557648,75,2/27/2020,77375,trade,882044,80,9/27/2019,7701,mobile,"Rowe, Abbott and Anderson",Lowayu,redmi,248929,57,1/14/2020,6764,1/12/2020,864798,82,others,tech,11/5/2019,627114,41,travel,hobby,9/28/2019,67765,77,6/18/2019,998555,69,11/21/2019,112772,24,7/29/2019,299033,6,domestic,69712,Hijacking Coverage,1,Personal Accident Coverage,1726488,8,3,1,1652182,Ancillary Deductible Coverage,704968,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,1,Tenant Liability Coverage,5039024,4,Villa,2763405,Permanent Total Disability Coverage,20110,Accidental Death Coverage Child Seat Replacement Coverage,2,type5,316809,4,Car,2220267,,69510,,1,type1,329659,3,460497,Personal Accident cover,102560,Critical illness cover,3,type2,1068134,2,3,1,7529891
1000041,506,10:45,cox.net',Rudnogorsk,2020-02-08,2,72,1,0,7,Direct,facebook.com,brave,laptop,micromax,error: Field 'devicedevicecategory' not found,insurance,9,984-517-8054,gold,female,5,35647.4,unmarried,bike,yes,own,no,driver,630,7,72,24,12,0,Berón de Astrada,56,business,permanent,standard,5/25/2019,28674,22689,38588,62680,96969,85707,89772,14244,78280,26424,45821,23798,5,3,10,4,10,8,5,9,7,1,2,1,24550,food,food,2180879,31,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,3350434,1,106,1397364,8162768,2.5,118,1509972,4039448,5.5,65,478019,4677087,5.5,5636945,2.5,806010,94,6/24/2019,tvs,Dietrich-Kirlin,Independencia,3098,325949,65,6/16/2019,duke,"Runolfsdottir, Ritchie and Pagac",Porto Salvo,5078,11667,26,7/8/2019,hyundai,"Goyette, Wiza and Runolfsson",Baoâ€™an,9537,173156,66,3/5/2020,79,941627,87,5/21/2019,1431,hospital,920938,95,8/8/2019,864024,IT,745139,57,8/2/2019,8855,laptops,"Schoen, Johnson and O'Conner",Ash ShaddÄdah,samsung,533678,45,3/12/2020,8729,3/14/2020,121506,3,others,food,9/26/2019,794558,70,tech,leisure,7/9/2019,882353,28,5/1/2019,203674,38,2/15/2020,102438,61,8/2/2019,748351,75,international,22519,Ski Equipment Coverage,4,,2911052,2,2,1,3953983,Alternative Accommodation Coverage,335871,Tenant Liability Coverage,1,Building Damage Coverage,6845157,7,Villa,1469996,Third Party Liability Coverage,53992,Emergency Medical Coverage,1,type4,154216,3,Car,8059083,Legal Expense Coverage Living Expense Coverage,70398,Lost Passport Coverage,9,type2,143578,2,414431,Maternity Cover,127885,Maternity Cover,6,type3,699444,11,3,1,4386760
1000262,593,16:57,att.net',Xinhua,2020-02-04,1,27,1,0,6,Organic,linkedin.com,firefox,mobile,apple,error: Field 'devicedevicecategory' not found,accounts,1,886-376-4431,gold,female,3,25136.41,married,bike,yes,rented,yes,pilot,730,97,63,81,5,0,Mungyeong,43,employed,permanent,standard,4/9/2019,95091,92273,55161,80900,34083,52395,98982,71484,73101,99564,85684,34288,9,8,9,10,3,5,8,8,5,8,5,3,28567,hobby,travel,7139527,82,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,2376290,6,52,1779854,3543608,4.5,152,1500321,1549562,3,144,872896,913268,5.5,9899155,0.5,82366,72,3/19/2019,yamaha,Funk LLC,Yuwan,3792,518877,66,11/8/2019,duke,Bergnaum-Miller,Seattle,7671,84593,32,4/30/2019,hyundai,Toy Group,Pasirdalem,5138,557988,14,12/12/2019,67,593630,39,2/2/2020,5609,hospital,769416,23,2/24/2020,473470,travel,309483,70,6/30/2019,6494,laptops,Bogisich-Flatley,StryszÃ³w,samsung,834139,78,5/14/2019,3486,1/2/2020,493575,69,travel,hobby,12/26/2019,144157,30,hobby,travel,2/17/2020,338336,93,10/24/2019,369695,1,7/19/2019,690655,37,9/1/2019,162457,75,domestic,67991,Piste Closure Coverage,2,Delayed Flight Cancellation Coverage,1258299,10,3,1,4317041,Legal Expense Coverage Living Away Coverage,405524,Tenant Liability Coverage,1,Accident Coverage,8621393,10,Villa,6730430,Damage Towing Coverage,33782,Windscreen Damage Coverage,4,type3,891289,10,Motorbike,5835365,Legal Expense Coverage Living Expense Coverage,93651,Personal Accident Coverage,3,type2,98898,10,195739,Personal Accident cover,103575,Critical illness cover,2,type1,9339043,1,1,2,9290511
1000131,517,10:09,cox.net',Kolonnawa,2020-02-07,1,70,1,0,7,Affiliates,google.com,brave,tablet,apple,error: Field 'devicedevicecategory' not found,insurance,10,657-649-7100,gold,male,2,82999.01,unmarried,bike,no,rented,yes,driver,659,81,8,80,9,1,Lyski,41,business,permanent,standard,4/23/2019,24767,88198,94563,83236,26022,68541,40629,40207,39869,37085,21379,34928,2,1,2,1,9,3,6,5,8,10,2,4,24451,leisure,leisure,9884361,91,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1555462,2,92,783158,909017,2,14,330001,453111,4.5,173,1018165,885916,1.5,3603878,2,206531,83,12/20/2019,suzuki,Morar and Sons,Cinyawar,3093,209231,62,3/28/2019,yamaha,"Volkman, Kub and White",Karlivka,2293,35804,82,8/10/2019,honda,Deckow-Kshlerin,Jiahe,5203,297776,63,7/17/2019,85,498486,63,6/17/2019,4564,hospital,938238,49,6/23/2019,556823,IT,25093,52,10/14/2019,8033,laptops,"Langworth, Smith and Mayert",Al QurayshÄ«yah,motorolla,821152,34,7/4/2019,4362,8/16/2019,998056,95,tech,travel,1/15/2020,40453,25,tech,travel,1/27/2020,444361,64,10/3/2019,22992,62,6/22/2019,547887,37,2/8/2020,164087,33,domestic,34603,Delayed Lost Baggage Coverage,2,Rental Car Damage Coverage,1032991,12,1,1,4460129,Accident Coverage,141347,Legal Expense Coverage Living Away Coverage,5,Ancillary Deductible Coverage,8425471,7,Villa,7712128,Electronic Equipment Coverage,15756,Fire Coverage,3,type1,515929,3,Car,2705143,Lost Passport Coverage,78440,Accidental Death Coverage,3,type2,455618,8,494772,Critical illness cover,21210,Maternity Cover,3,type2,7316304,1,2,2,8159998
1000314,521,7:10,att.net',Mỹ Xuyên,2020-01-23,4,11,1,1,7,Paid,youtube.com,chrome,mobile,lenovo,error: Field 'devicedevicecategory' not found,accounts,5,895-536-8906,gold,male,4,19428.66,married,bike,yes,own,no,driver,665,81,16,71,3,0,Shuangyang,29,employed,temporary,standard,5/1/2019,93685,61914,37215,62852,49202,50747,19109,17261,49984,81346,69986,40986,5,9,5,10,3,3,9,9,5,5,9,6,29121,food,hobby,1863066,9,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,8938892,4.5,173,467754,1777318,4,37,1860649,7061725,1.5,109,1874148,2741493,5,9405999,5,604665,28,8/4/2019,tvs,"Skiles, Koss and Nitzsche",Fresno,5541,47548,46,7/16/2019,suzuki,"Lehner, Dickinson and Becker",Xinmin,5798,89758,42,3/24/2019,hyundai,Moen-Welch,Asmara,1615,695053,14,9/21/2019,97,75583,39,12/25/2019,3908,travel,675835,16,2/12/2020,867402,IT,558813,47,10/26/2019,5059,mobile,"Stroman, Hartmann and Pollich",Santa Cristina Couto,apple,449188,44,3/10/2020,8504,8/15/2019,740747,12,hobby,leisure,10/11/2019,770456,65,hobby,travel,3/13/2020,427355,51,6/8/2019,45187,45,12/25/2019,309643,3,9/16/2019,303563,36,international,26155,Medical Evacuation Coverage,2,Medical Coverage,4791414,11,1,1,1619080,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,642127,Basic Deductible Coverage Open Content Coverage,5,Domestic help Coverage,2852755,11,Villa,4847711,Life Coverage PassengersFull Loss Damage Coverage,49599,Natural Calamity Coverage,2,type4,246160,8,Car,6034723,Legal Expense Coverage Living Expense Coverage,85569,,5,type4,75037,6,253455,Maternity Cover,55320,Hospital cash,4,type4,4612043,4,4,1,5331957
1000068,500,1:19,comcast.net',Mönhbulag,2020-02-08,2,74,0,1,5,Direct,facebook.com,edge,tablet,samsung,error: Field 'devicedevicecategory' not found,credit_card,5,221-478-7385,gold,female,1,93735.72,married,bike,no,own,yes,plumber,293,74,37,86,9,1,Kuala Lumpur,54,business,temporary,standard,3/18/2019,25617,39553,35586,67839,86237,13535,79120,66728,29180,43276,96517,23952,7,4,2,2,3,10,4,8,6,6,4,10,28579,leisure,leisure,9287485,32,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,8089326,3,192,1511047,3271579,5,161,1955395,3477786,4.5,21,1164616,5086765,2,2129001,2.5,815159,31,10/19/2019,tvs,Parker LLC,Nemyriv,4873,255158,99,3/2/2020,yamaha,Mraz-Hansen,Bolilao,9354,85199,89,11/6/2019,maruti,Mills-Dickens,Weiwangzhuang,6356,149417,94,11/12/2019,100,487807,19,12/15/2019,8270,electronics,657997,34,11/27/2019,397854,IT,497507,27,1/9/2020,9692,mobile,Buckridge-Turcotte,Ivanivka,apple,885826,43,5/13/2019,1046,6/2/2019,780744,96,food,leisure,8/25/2019,336022,69,leisure,food,1/25/2020,772746,19,3/3/2020,11959,55,2/9/2020,760949,87,7/14/2019,381654,33,international,34937,Legal Expense Coverage,1,Legal Expense Coverage,3644429,11,3,2,2506232,Domestic help Coverage,253588,Basic Deductible Coverage Open Content Coverage,5,Legal Expense Coverage Living Away Coverage,4888428,4,Apartment,4638993,Damage Towing Coverage,99628,Permanent Partial Disability Coverage,1,type5,930596,9,Car,3006023,Lost Passport Coverage,29711,Lost Passport Coverage,3,type2,237608,9,270856,Personal Accident cover,133803,Critical illness cover,8,type5,3530735,1,3,1,6926037
1000338,525,13:39,comcastbusiness.net',Rentung,2020-02-22,1,22,0,1,7,Refferal,youtube.com,edge,mobile,micromax,error: Field 'devicedevicecategory' not found,loan,2,623-692-4747,silver,female,3,91974.42,married,car,no,own,no,unskilled_labour,633,94,40,67,6,0,Pingtang,45,business,permanent,gold,3/21/2019,80884,52274,58661,31630,60544,21683,58021,44193,76035,44706,96732,89993,1,7,1,6,3,8,1,8,4,1,6,7,20454,tech,food,9050775,73,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,5150809,5.5,89,1895558,5164154,5,33,1341352,6127769,0.5,102,1797938,4755187,6,6230229,1.5,727115,90,10/25/2019,tvs,Hilpert-Heidenreich,Yiliu,6060,552547,44,10/26/2019,yamaha,"Waelchi, White and Harvey",Ciudad Vieja,1766,70150,56,5/8/2019,honda,Doyle LLC,Hongshan,3332,811343,61,5/6/2019,25,140435,89,12/19/2019,4755,travel,932069,67,2/20/2020,827208,travel,164150,75,11/2/2019,3344,mobile,"Kertzmann, Ernser and Keebler",Å½idlochovice,redmi,77295,86,4/16/2019,1476,9/23/2019,376286,55,hobby,food,9/5/2019,276934,8,hobby,others,11/16/2019,781275,60,11/18/2019,684580,97,11/19/2019,484426,77,7/1/2019,428881,99,international,43328,,1,Legal Expense Coverage,2948842,1,2,2,4565929,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,437686,,4,Tenant Liability Coverage,2188186,10,Villa,8844797,Life Coverage PassengersFull Loss Damage Coverage,52989,Emergency Medical Coverage,3,type5,321719,2,Motorbike,5676110,Medical Coverage,87417,Medical Coverage,2,type2,391339,11,199131,Critical illness cover,144695,Hospital cash,1,type3,873136,1,2,2,7963013
1000093,95,7:03,comcast.net',Sumberwaru,2020-01-20,5,24,0,1,7,Refferal,linkedin.com,edge,laptop,samsung,error: Field 'devicedevicecategory' not found,deposits,5,303-798-2633,gold,female,1,55578.54,unmarried,bike,yes,rented,yes,nurse,497,21,79,84,13,0,Gonghe,44,employed,temporary,standard,4/11/2019,71012,33394,62461,10698,90320,30306,10695,38090,14632,80041,40586,93109,5,4,3,6,10,4,8,4,10,7,5,1,27663,tech,hospital,7258446,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,529017,0.5,116,1800460,9058023,5,55,1096660,8306103,3,165,1186499,278533,1,6005623,4.5,303783,87,7/3/2019,suzuki,Okuneva-Miller,Petrovsk,9800,627874,53,8/23/2019,duke,Stroman Group,Sharjah,9065,48887,86,5/14/2019,hyundai,Ebert-Crona,Tomakomai,9670,674268,13,10/16/2019,94,593865,53,10/28/2019,6443,hospital,779502,33,1/13/2020,97266,travel,173969,33,5/26/2019,7526,laptops,"Douglas, Vandervort and Halvorson",SÄh,motorolla,458825,75,2/21/2020,8644,8/22/2019,918264,72,food,tech,11/11/2019,430237,2,leisure,travel,1/21/2020,540088,21,10/30/2019,382659,5,11/18/2019,716762,72,6/18/2019,87426,31,domestic,53701,Trip Cancellation Coverage,2,Permanent Total Disability Coverage,4880391,4,1,1,1659681,Alternative Accommodation Coverage,333319,Building Damage Coverage,5,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,1206240,6,Apartment,3025217,Breakdown Coverage,94881,Off Road Coverage,3,type5,871737,3,Car,1932425,Accidental Death Coverage,33557,Medical Coverage,1,type2,176550,10,438371,Personal Accident cover,99614,Critical illness cover,1,type1,8987158,7,1,1,1101590
1000066,415,1:01,att.net',Turochak,2020-01-14,3,68,1,1,5,Refferal,google.com,UC browser,tablet,apple,error: Field 'devicedevicecategory' not found,accounts,1,512-792-5959,silver,male,5,77057.89,married,bike,yes,rented,no,plumber,297,81,35,31,6,0,Geita,53,business,permanent,gold,3/7/2019,39976,34847,97281,27465,50322,39806,11735,10724,90986,99479,85078,22247,8,8,2,4,8,8,8,6,9,3,5,10,26206,travel,leisure,3858509,48,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,9477027,1.5,39,1960585,823153,3.5,24,1665686,7127282,0.5,104,1245774,1682140,0.5,7396742,3.5,847464,64,5/13/2019,yamaha,Konopelski LLC,Baguio,5553,781751,55,5/2/2019,duke,Funk Group,La Luz,3650,52368,76,3/19/2019,hyundai,"Crist, O'Kon and Roberts",Beichengqu,467,199166,60,1/24/2020,82,633981,50,8/18/2019,1725,travel,914061,11,2/12/2020,742997,IT,535813,38,8/14/2019,3499,laptops,"Deckow, Padberg and Konopelski",RodÃ³poli,huwaei,230478,42,9/25/2019,4391,9/6/2019,27353,100,tech,others,11/28/2019,133464,26,hobby,hobby,5/4/2019,255846,10,7/4/2019,164472,45,9/4/2019,672677,83,12/20/2019,733807,4,domestic,99817,Legal Expense Coverage,3,,4063749,3,1,2,4906866,Tenant Liability Coverage,652897,Domestic help Coverage,4,Accident Coverage,3220289,5,Apartment,1294093,Theft Coverage,58461,Permanent Partial Disability Coverage,4,type4,467407,6,Car,6204226,Accidental Death Coverage,38211,Lost Passport Coverage,4,type2,119967,12,302460,Maternity Cover,34087,Critical illness cover,4,type2,7309214,2,1,2,9550795
